word,N,freq,sentiment
study,457,0.004122131,positive
time,348,0.003138953,anticipation
found,287,0.002588734,joy
found,287,0.002588734,positive
found,287,0.002588734,trust
president,182,0.001641636,positive
president,182,0.001641636,trust
white,148,0.001334957,anticipation
white,148,0.001334957,joy
white,148,0.001334957,positive
white,148,0.001334957,trust
school,138,0.001244757,trust
police,133,0.001199657,fear
police,133,0.001199657,positive
police,133,0.001199657,trust
show,110,0.000992198,trust
change,109,0.000983178,fear
long,108,0.000974158,anticipation
food,107,0.000965138,joy
food,107,0.000965138,positive
food,107,0.000965138,trust
good,105,0.000947098,anticipation
good,105,0.000947098,joy
good,105,0.000947098,positive
good,105,0.000947098,surprise
good,105,0.000947098,trust
money,102,0.000920038,anger
money,102,0.000920038,anticipation
money,102,0.000920038,joy
money,102,0.000920038,positive
money,102,0.000920038,surprise
money,102,0.000920038,trust
cancer,97,0.000874938,anger
cancer,97,0.000874938,disgust
cancer,97,0.000874938,fear
cancer,97,0.000874938,negative
cancer,97,0.000874938,sadness
death,97,0.000874938,anger
death,97,0.000874938,anticipation
death,97,0.000874938,disgust
death,97,0.000874938,fear
death,97,0.000874938,negative
death,97,0.000874938,sadness
death,97,0.000874938,surprise
child,96,0.000865918,anticipation
child,96,0.000865918,joy
child,96,0.000865918,positive
sex,96,0.000865918,anticipation
sex,96,0.000865918,joy
sex,96,0.000865918,positive
sex,96,0.000865918,trust
government,91,0.000820818,fear
government,91,0.000820818,negative
pay,89,0.000802778,anticipation
pay,89,0.000802778,joy
pay,89,0.000802778,positive
pay,89,0.000802778,trust
black,86,0.000775718,negative
black,86,0.000775718,sadness
law,78,0.000703558,trust
public,77,0.000694538,anticipation
public,77,0.000694538,positive
tax,77,0.000694538,negative
tax,77,0.000694538,sadness
real,74,0.000667478,positive
real,74,0.000667478,trust
bad,73,0.000658458,anger
bad,73,0.000658458,disgust
bad,73,0.000658458,fear
bad,73,0.000658458,negative
bad,73,0.000658458,sadness
court,72,0.000649439,anger
court,72,0.000649439,anticipation
court,72,0.000649439,fear
thought,67,0.000604339,anticipation
job,66,0.000595319,positive
war,66,0.000595319,fear
war,66,0.000595319,negative
ban,65,0.000586299,negative
united,65,0.000586299,positive
united,65,0.000586299,trust
fake,60,0.000541199,negative
system,58,0.000523159,trust
calls,57,0.000514139,anticipation
calls,57,0.000514139,negative
calls,57,0.000514139,trust
information,57,0.000514139,positive
young,57,0.000514139,anticipation
young,57,0.000514139,joy
young,57,0.000514139,positive
young,57,0.000514139,surprise
medical,55,0.000496099,anticipation
medical,55,0.000496099,fear
medical,55,0.000496099,positive
medical,55,0.000496099,trust
shot,55,0.000496099,anger
shot,55,0.000496099,fear
shot,55,0.000496099,negative
shot,55,0.000496099,sadness
shot,55,0.000496099,surprise
die,54,0.000487079,fear
die,54,0.000487079,negative
die,54,0.000487079,sadness
fact,53,0.000478059,trust
full,52,0.000469039,positive
increase,52,0.000469039,positive
risk,52,0.000469039,anticipation
risk,52,0.000469039,fear
risk,52,0.000469039,negative
eat,51,0.000460019,positive
music,51,0.000460019,joy
music,51,0.000460019,positive
music,51,0.000460019,sadness
senate,51,0.000460019,trust
including,50,0.000450999,positive
killing,50,0.000450999,anger
killing,50,0.000450999,fear
killing,50,0.000450999,negative
killing,50,0.000450999,sadness
prison,50,0.000450999,anger
prison,50,0.000450999,fear
prison,50,0.000450999,negative
prison,50,0.000450999,sadness
top,50,0.000450999,anticipation
top,50,0.000450999,positive
top,50,0.000450999,trust
father,49,0.000441979,trust
impeachment,49,0.000441979,negative
legal,49,0.000441979,positive
legal,49,0.000441979,trust
congress,48,0.000432959,disgust
congress,48,0.000432959,trust
depression,48,0.000432959,negative
depression,48,0.000432959,sadness
disease,48,0.000432959,anger
disease,48,0.000432959,disgust
disease,48,0.000432959,fear
disease,48,0.000432959,negative
disease,48,0.000432959,sadness
investigation,48,0.000432959,anticipation
small,48,0.000432959,negative
star,47,0.000423939,anticipation
star,47,0.000423939,joy
star,47,0.000423939,positive
star,47,0.000423939,trust
fire,46,0.000414919,fear
illegal,46,0.000414919,anger
illegal,46,0.000414919,disgust
illegal,46,0.000414919,fear
illegal,46,0.000414919,negative
illegal,46,0.000414919,sadness
military,46,0.000414919,fear
wont,46,0.000414919,anticipation
attack,45,0.000405899,anger
attack,45,0.000405899,fear
attack,45,0.000405899,negative
intelligence,45,0.000405899,fear
intelligence,45,0.000405899,joy
intelligence,45,0.000405899,positive
intelligence,45,0.000405899,trust
kill,45,0.000405899,fear
kill,45,0.000405899,negative
kill,45,0.000405899,sadness
special,45,0.000405899,joy
special,45,0.000405899,positive
vote,45,0.000405899,anger
vote,45,0.000405899,anticipation
vote,45,0.000405899,joy
vote,45,0.000405899,negative
vote,45,0.000405899,positive
vote,45,0.000405899,sadness
vote,45,0.000405899,surprise
vote,45,0.000405899,trust
baby,44,0.000396879,joy
baby,44,0.000396879,positive
bacteria,44,0.000396879,disgust
bacteria,44,0.000396879,fear
bacteria,44,0.000396879,negative
bacteria,44,0.000396879,sadness
fight,44,0.000396879,anger
fight,44,0.000396879,fear
fight,44,0.000396879,negative
hit,44,0.000396879,anger
hit,44,0.000396879,negative
friend,43,0.000387859,joy
friend,43,0.000387859,positive
friend,43,0.000387859,trust
lost,43,0.000387859,negative
lost,43,0.000387859,sadness
shooting,43,0.000387859,anger
shooting,43,0.000387859,fear
shooting,43,0.000387859,negative
suicide,43,0.000387859,anger
suicide,43,0.000387859,fear
suicide,43,0.000387859,negative
suicide,43,0.000387859,sadness
wrong,43,0.000387859,negative
create,42,0.000378839,joy
create,42,0.000378839,positive
deal,42,0.000378839,anticipation
deal,42,0.000378839,joy
deal,42,0.000378839,positive
deal,42,0.000378839,surprise
deal,42,0.000378839,trust
neutrality,42,0.000378839,trust
secret,42,0.000378839,trust
working,42,0.000378839,positive
anxiety,41,0.000369819,anger
anxiety,41,0.000369819,anticipation
anxiety,41,0.000369819,fear
anxiety,41,0.000369819,negative
anxiety,41,0.000369819,sadness
important,41,0.000369819,positive
important,41,0.000369819,trust
lower,41,0.000369819,negative
lower,41,0.000369819,sadness
older,41,0.000369819,sadness
words,41,0.000369819,anger
words,41,0.000369819,negative
start,40,0.000360799,anticipation
worth,40,0.000360799,positive
blind,39,0.000351779,negative
pain,39,0.000351779,fear
pain,39,0.000351779,negative
pain,39,0.000351779,sadness
vaccine,39,0.000351779,positive
lead,38,0.000342759,positive
leave,38,0.000342759,negative
leave,38,0.000342759,sadness
leave,38,0.000342759,surprise
spent,38,0.000342759,negative
TRUE,38,0.000342759,joy
TRUE,38,0.000342759,positive
TRUE,38,0.000342759,trust
general,37,0.000333739,positive
general,37,0.000333739,trust
level,37,0.000333739,positive
level,37,0.000333739,trust
reason,37,0.000333739,positive
save,37,0.000333739,joy
save,37,0.000333739,positive
save,37,0.000333739,trust
talk,37,0.000333739,positive
abuse,36,0.000324719,anger
abuse,36,0.000324719,disgust
abuse,36,0.000324719,fear
abuse,36,0.000324719,negative
abuse,36,0.000324719,sadness
case,36,0.000324719,fear
case,36,0.000324719,negative
case,36,0.000324719,sadness
love,36,0.000324719,joy
love,36,0.000324719,positive
officer,36,0.000324719,positive
officer,36,0.000324719,trust
weird,36,0.000324719,disgust
weird,36,0.000324719,negative
major,35,0.000315699,positive
team,35,0.000315699,trust
university,35,0.000315699,anticipation
university,35,0.000315699,positive
waste,35,0.000315699,disgust
waste,35,0.000315699,negative
ability,34,0.000306679,positive
drinking,34,0.000306679,negative
force,34,0.000306679,anger
force,34,0.000306679,fear
force,34,0.000306679,negative
happy,34,0.000306679,anticipation
happy,34,0.000306679,joy
happy,34,0.000306679,positive
happy,34,0.000306679,trust
hospital,34,0.000306679,fear
hospital,34,0.000306679,sadness
hospital,34,0.000306679,trust
hot,34,0.000306679,anger
plan,34,0.000306679,anticipation
technology,34,0.000306679,positive
boy,33,0.000297659,disgust
boy,33,0.000297659,negative
daughter,33,0.000297659,joy
daughter,33,0.000297659,positive
john,33,0.000297659,disgust
john,33,0.000297659,negative
lawyer,33,0.000297659,anger
lawyer,33,0.000297659,disgust
lawyer,33,0.000297659,fear
lawyer,33,0.000297659,negative
problem,33,0.000297659,fear
problem,33,0.000297659,negative
problem,33,0.000297659,sadness
received,33,0.000297659,positive
word,33,0.000297659,positive
word,33,0.000297659,trust
accused,32,0.000288639,anger
accused,32,0.000288639,fear
accused,32,0.000288639,negative
cold,32,0.000288639,negative
effective,32,0.000288639,positive
effective,32,0.000288639,trust
population,32,0.000288639,positive
question,32,0.000288639,positive
rest,32,0.000288639,positive
teacher,32,0.000288639,positive
teacher,32,0.000288639,trust
completely,31,0.000279619,positive
female,31,0.000279619,positive
finally,31,0.000279619,anticipation
finally,31,0.000279619,disgust
finally,31,0.000279619,joy
finally,31,0.000279619,positive
finally,31,0.000279619,surprise
finally,31,0.000279619,trust
guilty,31,0.000279619,anger
guilty,31,0.000279619,negative
guilty,31,0.000279619,sadness
income,31,0.000279619,anticipation
income,31,0.000279619,joy
income,31,0.000279619,negative
income,31,0.000279619,positive
income,31,0.000279619,sadness
income,31,0.000279619,trust
prevent,31,0.000279619,fear
store,31,0.000279619,anticipation
store,31,0.000279619,positive
gun,30,0.000270599,anger
gun,30,0.000270599,fear
gun,30,0.000270599,negative
lose,30,0.000270599,anger
lose,30,0.000270599,disgust
lose,30,0.000270599,fear
lose,30,0.000270599,negative
lose,30,0.000270599,sadness
lose,30,0.000270599,surprise
murder,30,0.000270599,anger
murder,30,0.000270599,disgust
murder,30,0.000270599,fear
murder,30,0.000270599,negative
murder,30,0.000270599,sadness
murder,30,0.000270599,surprise
personal,30,0.000270599,trust
porn,30,0.000270599,disgust
porn,30,0.000270599,negative
refused,30,0.000270599,negative
refused,30,0.000270599,sadness
safe,30,0.000270599,joy
safe,30,0.000270599,positive
safe,30,0.000270599,trust
sea,30,0.000270599,positive
sense,30,0.000270599,positive
teens,30,0.000270599,negative
teens,30,0.000270599,positive
watch,30,0.000270599,anticipation
watch,30,0.000270599,fear
ancient,29,0.000261579,negative
cover,29,0.000261579,trust
fat,29,0.000261579,disgust
fat,29,0.000261579,negative
fat,29,0.000261579,sadness
favorite,29,0.000261579,joy
favorite,29,0.000261579,positive
favorite,29,0.000261579,trust
giving,29,0.000261579,positive
majority,29,0.000261579,joy
majority,29,0.000261579,positive
majority,29,0.000261579,trust
official,29,0.000261579,trust
treat,29,0.000261579,anger
treat,29,0.000261579,anticipation
treat,29,0.000261579,disgust
treat,29,0.000261579,fear
treat,29,0.000261579,joy
treat,29,0.000261579,negative
treat,29,0.000261579,positive
treat,29,0.000261579,sadness
treat,29,0.000261579,surprise
treat,29,0.000261579,trust
attention,28,0.000252559,positive
birthday,28,0.000252559,anticipation
birthday,28,0.000252559,joy
birthday,28,0.000252559,positive
birthday,28,0.000252559,surprise
clean,28,0.000252559,joy
clean,28,0.000252559,positive
clean,28,0.000252559,trust
dying,28,0.000252559,anger
dying,28,0.000252559,disgust
dying,28,0.000252559,fear
dying,28,0.000252559,negative
dying,28,0.000252559,sadness
feeling,28,0.000252559,anger
feeling,28,0.000252559,anticipation
feeling,28,0.000252559,disgust
feeling,28,0.000252559,fear
feeling,28,0.000252559,joy
feeling,28,0.000252559,negative
feeling,28,0.000252559,positive
feeling,28,0.000252559,sadness
feeling,28,0.000252559,surprise
feeling,28,0.000252559,trust
grow,28,0.000252559,anticipation
grow,28,0.000252559,joy
grow,28,0.000252559,positive
grow,28,0.000252559,trust
leader,28,0.000252559,positive
leader,28,0.000252559,trust
negative,28,0.000252559,negative
negative,28,0.000252559,sadness
poll,28,0.000252559,trust
related,28,0.000252559,trust
share,28,0.000252559,anticipation
share,28,0.000252559,joy
share,28,0.000252559,positive
share,28,0.000252559,trust
sugar,28,0.000252559,positive
theory,28,0.000252559,anticipation
theory,28,0.000252559,trust
alive,27,0.000243539,anticipation
alive,27,0.000243539,joy
alive,27,0.000243539,positive
alive,27,0.000243539,trust
greater,27,0.000243539,positive
joke,27,0.000243539,negative
prince,27,0.000243539,positive
shit,27,0.000243539,anger
shit,27,0.000243539,disgust
shit,27,0.000243539,negative
avoid,26,0.000234519,fear
avoid,26,0.000234519,negative
break,26,0.000234519,surprise
crime,26,0.000234519,anger
crime,26,0.000234519,negative
jail,26,0.000234519,fear
jail,26,0.000234519,negative
jail,26,0.000234519,sadness
mother,26,0.000234519,anticipation
mother,26,0.000234519,joy
mother,26,0.000234519,negative
mother,26,0.000234519,positive
mother,26,0.000234519,sadness
mother,26,0.000234519,trust
rape,26,0.000234519,anger
rape,26,0.000234519,disgust
rape,26,0.000234519,fear
rape,26,0.000234519,negative
rape,26,0.000234519,sadness
speech,26,0.000234519,positive
weight,26,0.000234519,anticipation
weight,26,0.000234519,disgust
weight,26,0.000234519,fear
weight,26,0.000234519,joy
weight,26,0.000234519,negative
weight,26,0.000234519,positive
weight,26,0.000234519,sadness
weight,26,0.000234519,surprise
weight,26,0.000234519,trust
worse,26,0.000234519,fear
worse,26,0.000234519,negative
worse,26,0.000234519,sadness
accidentally,25,0.000225499,surprise
emergency,25,0.000225499,fear
emergency,25,0.000225499,negative
emergency,25,0.000225499,sadness
emergency,25,0.000225499,surprise
justice,25,0.000225499,positive
justice,25,0.000225499,trust
king,25,0.000225499,positive
learn,25,0.000225499,positive
numbers,25,0.000225499,positive
protect,25,0.000225499,positive
stress,25,0.000225499,negative
virus,25,0.000225499,negative
abortion,24,0.00021648,disgust
abortion,24,0.00021648,fear
abortion,24,0.00021648,negative
abortion,24,0.00021648,sadness
disorder,24,0.00021648,fear
disorder,24,0.00021648,negative
fun,24,0.00021648,anticipation
fun,24,0.00021648,joy
fun,24,0.00021648,positive
gold,24,0.00021648,positive
harry,24,0.00021648,anger
harry,24,0.00021648,negative
harry,24,0.00021648,sadness
leading,24,0.00021648,trust
letter,24,0.00021648,anticipation
marriage,24,0.00021648,anticipation
marriage,24,0.00021648,joy
marriage,24,0.00021648,positive
marriage,24,0.00021648,trust
prime,24,0.00021648,positive
tower,24,0.00021648,positive
visit,24,0.00021648,positive
brother,23,0.00020746,positive
brother,23,0.00020746,trust
chocolate,23,0.00020746,anticipation
chocolate,23,0.00020746,joy
chocolate,23,0.00020746,positive
chocolate,23,0.00020746,trust
fall,23,0.00020746,negative
fall,23,0.00020746,sadness
forced,23,0.00020746,fear
forced,23,0.00020746,negative
happen,23,0.00020746,anticipation
hate,23,0.00020746,anger
hate,23,0.00020746,disgust
hate,23,0.00020746,fear
hate,23,0.00020746,negative
hate,23,0.00020746,sadness
quit,23,0.00020746,negative
radio,23,0.00020746,positive
supreme,23,0.00020746,positive
toxic,23,0.00020746,disgust
toxic,23,0.00020746,negative
trade,23,0.00020746,trust
actual,22,0.00019844,positive
arrest,22,0.00019844,negative
assault,22,0.00019844,anger
assault,22,0.00019844,fear
assault,22,0.00019844,negative
beer,22,0.00019844,joy
beer,22,0.00019844,positive
chance,22,0.00019844,surprise
committed,22,0.00019844,positive
committed,22,0.00019844,trust
dangerous,22,0.00019844,fear
dangerous,22,0.00019844,negative
dark,22,0.00019844,sadness
fraud,22,0.00019844,anger
fraud,22,0.00019844,negative
healthy,22,0.00019844,positive
kind,22,0.00019844,joy
kind,22,0.00019844,positive
kind,22,0.00019844,trust
lack,22,0.00019844,negative
scandal,22,0.00019844,fear
scandal,22,0.00019844,negative
tree,22,0.00019844,anger
tree,22,0.00019844,anticipation
tree,22,0.00019844,disgust
tree,22,0.00019844,joy
tree,22,0.00019844,positive
tree,22,0.00019844,surprise
tree,22,0.00019844,trust
wear,22,0.00019844,negative
wear,22,0.00019844,trust
award,21,0.00018942,anticipation
award,21,0.00018942,joy
award,21,0.00018942,positive
award,21,0.00018942,surprise
award,21,0.00018942,trust
bank,21,0.00018942,trust
birth,21,0.00018942,anticipation
birth,21,0.00018942,fear
birth,21,0.00018942,joy
birth,21,0.00018942,positive
birth,21,0.00018942,trust
build,21,0.00018942,positive
cigarette,21,0.00018942,negative
coming,21,0.00018942,anticipation
conspiracy,21,0.00018942,fear
cool,21,0.00018942,positive
discovery,21,0.00018942,positive
fully,21,0.00018942,positive
fully,21,0.00018942,trust
green,21,0.00018942,joy
green,21,0.00018942,positive
green,21,0.00018942,trust
hearing,21,0.00018942,fear
hearing,21,0.00018942,negative
hell,21,0.00018942,anger
hell,21,0.00018942,disgust
hell,21,0.00018942,fear
hell,21,0.00018942,negative
hell,21,0.00018942,sadness
immediately,21,0.00018942,anticipation
immediately,21,0.00018942,negative
immediately,21,0.00018942,positive
land,21,0.00018942,positive
patient,21,0.00018942,anticipation
patient,21,0.00018942,positive
pollution,21,0.00018942,disgust
pollution,21,0.00018942,negative
present,21,0.00018942,anticipation
present,21,0.00018942,joy
present,21,0.00018942,positive
present,21,0.00018942,surprise
present,21,0.00018942,trust
provide,21,0.00018942,positive
provide,21,0.00018942,trust
series,21,0.00018942,trust
violence,21,0.00018942,anger
violence,21,0.00018942,fear
violence,21,0.00018942,negative
violence,21,0.00018942,sadness
violent,21,0.00018942,anger
violent,21,0.00018942,disgust
violent,21,0.00018942,fear
violent,21,0.00018942,negative
violent,21,0.00018942,surprise
career,20,0.0001804,anticipation
career,20,0.0001804,positive
community,20,0.0001804,positive
counsel,20,0.0001804,positive
counsel,20,0.0001804,trust
crisis,20,0.0001804,negative
develop,20,0.0001804,anticipation
develop,20,0.0001804,positive
explain,20,0.0001804,positive
explain,20,0.0001804,trust
extra,20,0.0001804,positive
knowledge,20,0.0001804,positive
measles,20,0.0001804,disgust
measles,20,0.0001804,fear
measles,20,0.0001804,negative
measles,20,0.0001804,sadness
mouth,20,0.0001804,surprise
pressure,20,0.0001804,negative
resistant,20,0.0001804,fear
resistant,20,0.0001804,negative
result,20,0.0001804,anticipation
stomach,20,0.0001804,disgust
stupid,20,0.0001804,negative
wild,20,0.0001804,negative
wild,20,0.0001804,surprise
attorney,19,0.00017138,anger
attorney,19,0.00017138,fear
attorney,19,0.00017138,positive
attorney,19,0.00017138,trust
building,19,0.00017138,positive
center,19,0.00017138,positive
center,19,0.00017138,trust
daily,19,0.00017138,anticipation
difficult,19,0.00017138,fear
director,19,0.00017138,positive
director,19,0.00017138,trust
giant,19,0.00017138,fear
highest,19,0.00017138,anticipation
highest,19,0.00017138,fear
highest,19,0.00017138,joy
highest,19,0.00017138,negative
highest,19,0.00017138,positive
highest,19,0.00017138,surprise
late,19,0.00017138,negative
late,19,0.00017138,sadness
network,19,0.00017138,anticipation
organ,19,0.00017138,anticipation
organ,19,0.00017138,joy
proof,19,0.00017138,trust
sick,19,0.00017138,disgust
sick,19,0.00017138,negative
sick,19,0.00017138,sadness
smell,19,0.00017138,anger
smell,19,0.00017138,disgust
smell,19,0.00017138,negative
truth,19,0.00017138,positive
truth,19,0.00017138,trust
action,18,0.00016236,positive
blue,18,0.00016236,sadness
brains,18,0.00016236,positive
broke,18,0.00016236,fear
broke,18,0.00016236,negative
broke,18,0.00016236,sadness
content,18,0.00016236,joy
content,18,0.00016236,positive
content,18,0.00016236,trust
continue,18,0.00016236,anticipation
continue,18,0.00016236,positive
continue,18,0.00016236,trust
credit,18,0.00016236,positive
credit,18,0.00016236,trust
debt,18,0.00016236,negative
debt,18,0.00016236,sadness
foreign,18,0.00016236,negative
inquiry,18,0.00016236,anticipation
inquiry,18,0.00016236,positive
investigate,18,0.00016236,positive
loss,18,0.00016236,anger
loss,18,0.00016236,fear
loss,18,0.00016236,negative
loss,18,0.00016236,sadness
model,18,0.00016236,positive
prove,18,0.00016236,positive
standing,18,0.00016236,positive
sun,18,0.00016236,anticipation
sun,18,0.00016236,joy
sun,18,0.00016236,positive
sun,18,0.00016236,surprise
sun,18,0.00016236,trust
taught,18,0.00016236,trust
account,17,0.00015334,trust
agreement,17,0.00015334,positive
agreement,17,0.00015334,trust
childhood,17,0.00015334,joy
childhood,17,0.00015334,positive
criminal,17,0.00015334,anger
criminal,17,0.00015334,disgust
criminal,17,0.00015334,fear
criminal,17,0.00015334,negative
degree,17,0.00015334,positive
exposed,17,0.00015334,negative
forget,17,0.00015334,negative
harmful,17,0.00015334,anger
harmful,17,0.00015334,disgust
harmful,17,0.00015334,fear
harmful,17,0.00015334,negative
harmful,17,0.00015334,sadness
journalist,17,0.00015334,positive
jury,17,0.00015334,trust
learning,17,0.00015334,positive
offer,17,0.00015334,positive
pick,17,0.00015334,positive
reading,17,0.00015334,positive
recreational,17,0.00015334,anticipation
recreational,17,0.00015334,joy
recreational,17,0.00015334,positive
successful,17,0.00015334,anticipation
successful,17,0.00015334,joy
successful,17,0.00015334,positive
successful,17,0.00015334,trust
aid,16,0.00014432,positive
cash,16,0.00014432,anger
cash,16,0.00014432,anticipation
cash,16,0.00014432,fear
cash,16,0.00014432,joy
cash,16,0.00014432,positive
cash,16,0.00014432,trust
church,16,0.00014432,anticipation
church,16,0.00014432,joy
church,16,0.00014432,positive
church,16,0.00014432,trust
damage,16,0.00014432,anger
damage,16,0.00014432,disgust
damage,16,0.00014432,negative
damage,16,0.00014432,sadness
decline,16,0.00014432,negative
effort,16,0.00014432,positive
electricity,16,0.00014432,positive
famous,16,0.00014432,positive
fear,16,0.00014432,anger
fear,16,0.00014432,fear
fear,16,0.00014432,negative
growth,16,0.00014432,positive
humanity,16,0.00014432,joy
humanity,16,0.00014432,positive
humanity,16,0.00014432,trust
lawsuit,16,0.00014432,anger
lawsuit,16,0.00014432,disgust
lawsuit,16,0.00014432,fear
lawsuit,16,0.00014432,negative
lawsuit,16,0.00014432,sadness
lawsuit,16,0.00014432,surprise
mail,16,0.00014432,anticipation
partner,16,0.00014432,positive
perfect,16,0.00014432,anticipation
perfect,16,0.00014432,joy
perfect,16,0.00014432,positive
perfect,16,0.00014432,trust
pope,16,0.00014432,positive
powerful,16,0.00014432,anger
powerful,16,0.00014432,anticipation
powerful,16,0.00014432,disgust
powerful,16,0.00014432,fear
powerful,16,0.00014432,joy
powerful,16,0.00014432,positive
powerful,16,0.00014432,trust
pretty,16,0.00014432,anticipation
pretty,16,0.00014432,joy
pretty,16,0.00014432,positive
pretty,16,0.00014432,trust
rock,16,0.00014432,positive
seek,16,0.00014432,anticipation
sentence,16,0.00014432,anger
sentence,16,0.00014432,anticipation
sentence,16,0.00014432,disgust
sentence,16,0.00014432,fear
sentence,16,0.00014432,negative
sentence,16,0.00014432,sadness
threat,16,0.00014432,anger
threat,16,0.00014432,fear
threat,16,0.00014432,negative
trust,16,0.00014432,trust
unknown,16,0.00014432,anticipation
unknown,16,0.00014432,fear
unknown,16,0.00014432,negative
ahead,15,0.0001353,positive
ambassador,15,0.0001353,positive
ambassador,15,0.0001353,trust
chicken,15,0.0001353,fear
committee,15,0.0001353,trust
crazy,15,0.0001353,anger
crazy,15,0.0001353,fear
crazy,15,0.0001353,negative
crazy,15,0.0001353,sadness
culture,15,0.0001353,positive
detention,15,0.0001353,negative
detention,15,0.0001353,sadness
dinner,15,0.0001353,positive
doctor,15,0.0001353,positive
doctor,15,0.0001353,trust
experienced,15,0.0001353,positive
experienced,15,0.0001353,trust
gut,15,0.0001353,disgust
illness,15,0.0001353,fear
illness,15,0.0001353,negative
illness,15,0.0001353,sadness
join,15,0.0001353,positive
lord,15,0.0001353,disgust
lord,15,0.0001353,negative
lord,15,0.0001353,positive
lord,15,0.0001353,trust
machine,15,0.0001353,trust
main,15,0.0001353,positive
mortality,15,0.0001353,anger
mortality,15,0.0001353,fear
mortality,15,0.0001353,negative
mortality,15,0.0001353,sadness
organization,15,0.0001353,anticipation
organization,15,0.0001353,joy
organization,15,0.0001353,positive
organization,15,0.0001353,surprise
organization,15,0.0001353,trust
pet,15,0.0001353,negative
primary,15,0.0001353,positive
professor,15,0.0001353,positive
professor,15,0.0001353,trust
pull,15,0.0001353,positive
remove,15,0.0001353,anger
remove,15,0.0001353,fear
remove,15,0.0001353,negative
remove,15,0.0001353,sadness
responsible,15,0.0001353,positive
responsible,15,0.0001353,trust
wait,15,0.0001353,anticipation
wait,15,0.0001353,negative
warning,15,0.0001353,fear
winning,15,0.0001353,anticipation
winning,15,0.0001353,disgust
winning,15,0.0001353,joy
winning,15,0.0001353,positive
winning,15,0.0001353,sadness
winning,15,0.0001353,surprise
winning,15,0.0001353,trust
battery,14,0.00012628,anger
battery,14,0.00012628,negative
believed,14,0.00012628,trust
civil,14,0.00012628,positive
cognitive,14,0.00012628,positive
contact,14,0.00012628,positive
crew,14,0.00012628,trust
demanding,14,0.00012628,negative
falling,14,0.00012628,negative
falling,14,0.00012628,sadness
funeral,14,0.00012628,sadness
gift,14,0.00012628,anticipation
gift,14,0.00012628,joy
gift,14,0.00012628,positive
gift,14,0.00012628,surprise
god,14,0.00012628,anticipation
god,14,0.00012628,fear
god,14,0.00012628,joy
god,14,0.00012628,positive
god,14,0.00012628,trust
horse,14,0.00012628,trust
hurricane,14,0.00012628,fear
hurricane,14,0.00012628,negative
lines,14,0.00012628,fear
losing,14,0.00012628,anger
losing,14,0.00012628,negative
losing,14,0.00012628,sadness
marine,14,0.00012628,trust
minimum,14,0.00012628,negative
peace,14,0.00012628,anticipation
peace,14,0.00012628,joy
peace,14,0.00012628,positive
peace,14,0.00012628,trust
practice,14,0.00012628,positive
resign,14,0.00012628,anger
resign,14,0.00012628,disgust
resign,14,0.00012628,fear
resign,14,0.00012628,negative
resign,14,0.00012628,sadness
status,14,0.00012628,positive
stone,14,0.00012628,anger
stone,14,0.00012628,negative
strike,14,0.00012628,anger
strike,14,0.00012628,negative
sue,14,0.00012628,anger
sue,14,0.00012628,negative
sue,14,0.00012628,sadness
supply,14,0.00012628,positive
track,14,0.00012628,anticipation
trash,14,0.00012628,disgust
trash,14,0.00012628,negative
trash,14,0.00012628,sadness
unique,14,0.00012628,positive
unique,14,0.00012628,surprise
wealth,14,0.00012628,joy
wealth,14,0.00012628,positive
wealth,14,0.00012628,trust
youth,14,0.00012628,anger
youth,14,0.00012628,anticipation
youth,14,0.00012628,fear
youth,14,0.00012628,joy
youth,14,0.00012628,positive
youth,14,0.00012628,surprise
accident,13,0.00011726,fear
accident,13,0.00011726,negative
accident,13,0.00011726,sadness
accident,13,0.00011726,surprise
angry,13,0.00011726,anger
angry,13,0.00011726,disgust
angry,13,0.00011726,negative
author,13,0.00011726,positive
author,13,0.00011726,trust
battle,13,0.00011726,anger
battle,13,0.00011726,negative
bomb,13,0.00011726,anger
bomb,13,0.00011726,fear
bomb,13,0.00011726,negative
bomb,13,0.00011726,sadness
bomb,13,0.00011726,surprise
deadly,13,0.00011726,anger
deadly,13,0.00011726,disgust
deadly,13,0.00011726,fear
deadly,13,0.00011726,negative
deadly,13,0.00011726,sadness
denied,13,0.00011726,negative
denied,13,0.00011726,sadness
electric,13,0.00011726,joy
electric,13,0.00011726,positive
electric,13,0.00011726,surprise
expected,13,0.00011726,anticipation
focus,13,0.00011726,positive
hero,13,0.00011726,anticipation
hero,13,0.00011726,joy
hero,13,0.00011726,positive
hero,13,0.00011726,surprise
hero,13,0.00011726,trust
heroin,13,0.00011726,negative
honey,13,0.00011726,positive
ill,13,0.00011726,anger
ill,13,0.00011726,disgust
ill,13,0.00011726,fear
ill,13,0.00011726,negative
ill,13,0.00011726,sadness
improve,13,0.00011726,anticipation
improve,13,0.00011726,joy
improve,13,0.00011726,positive
improve,13,0.00011726,trust
knowing,13,0.00011726,positive
larger,13,0.00011726,disgust
larger,13,0.00011726,surprise
larger,13,0.00011726,trust
launch,13,0.00011726,anticipation
launch,13,0.00011726,positive
lying,13,0.00011726,anger
lying,13,0.00011726,disgust
lying,13,0.00011726,negative
mayor,13,0.00011726,positive
noise,13,0.00011726,negative
poisoning,13,0.00011726,disgust
poisoning,13,0.00011726,negative
pregnancy,13,0.00011726,disgust
pregnancy,13,0.00011726,negative
production,13,0.00011726,anticipation
